Year,indicador-disponível,objectivo,meta,indicador,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,scale,Value
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y45T49,_T,_T,_T,_T,_T,_T,Percent,1,40.6
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y50T54,_T,_T,_T,_T,_T,_T,Percent,1,36.9
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y55T59,_T,_T,_T,_T,_T,_T,Percent,1,37.6
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y_GE60,_T,_T,_T,_T,_T,_T,Percent,1,41.4
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ2,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,45.1
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ3,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,57.0
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ4,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,51.2
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-A,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,33.0
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-P,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,39.0
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-N,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,51.4
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-Q,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,67.2
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-T,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,41.0
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-B,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,52.8
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-S,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,54.4
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-I,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,54.6
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-G,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,61.0
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ-L,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,55.9
2009,G,1,1.2,1.2.1,SI_POV_NAHC,MZ6,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,29.9
