Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ខេត្តក្រចេះ,ចំនួន,2014,1052
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,មណ្ឌលគីរី,ចំនួន,2014,315
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ឧត្តរមានជ័យ,ចំនួន,2014,190
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ប៉ៃលិន,ចំនួន,2014,146
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ភ្នំពេញ,ចំនួន,2014,14628
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ព្រះសីហនុ,ចំនួន,2014,606
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ព្រះវិហារ,ចំនួន,2014,385
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ព្រៃវែង,ចំនួន,2014,3232
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ពោធិសាត់,ចំនួន,2014,1228
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,រតនគិរី,ចំនួន,2014,125
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,សៀមរាប,ចំនួន,2014,1562
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ស្ទឹងត្រែង,ចំនួន,2014,372
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ស្វាយរៀង,ចំនួន,2014,1664
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,តាកែវ,ចំនួន,2014,2457
